,Fear,Surprise,Happy,Sad,Angry
0,0.3844576291399755,0.30257598473490527,0.09500647403570942,0.12363491549679706,0.0943249965926128
1,0.37822939614254136,0.2893664940122177,0.05748192246889956,0.21635748330055463,0.05856470407578683
2,0.3207810276878911,0.3585276564132913,0.08130248926606316,0.1813547424484708,0.05803408418428377
3,0.3495320382310318,0.3888141365702802,0.05600541745983778,0.1604404112504936,0.04520799648835667
4,0.4105280956411381,0.27596933780770516,0.07641722332117389,0.1904570219168002,0.046628321313182654
5,0.40328486997771235,0.1973131283761895,0.12014798856660118,0.20907162587098393,0.070182387208513
6,0.3909180738180806,0.23050155867150532,0.1033626174646446,0.2350120505496103,0.04020569949615912
7,0.38971619099443183,0.22479607238975263,0.09171933460764624,0.23761314148165738,0.0561552605265119
8,0.37186736672681686,0.391677981784728,0.06648148870319882,0.11406702567793213,0.05590613710732403
9,0.37672673765849585,0.3859079047702984,0.04726231851292683,0.11811556161842977,0.07198747743984919
10,0.3322428599422303,0.25302423124617623,0.18469388213014779,0.1857155465006873,0.0443234801807583
11,0.340644121339009,0.2622866786171418,0.10489243800498092,0.2305746881528178,0.06160207388605053
