,Fear,Surprise,Happy,Sad,Angry
0,0.27679591425307437,0.3687028201509755,0.1701274555921421,0.14846672490648033,0.03590708509732769
1,0.3097830722429136,0.26238876410883355,0.1376624115088278,0.2022574133568362,0.08790833878258893
2,0.27827302919070096,0.33297346206442724,0.14869880831199805,0.20551734065414318,0.03453735977873058
3,0.18683076376238508,0.208530679344204,0.3147287510552273,0.22771582174434626,0.06219398409383749
4,0.14794738714267236,0.33933191049023403,0.3107901629802095,0.15109623593325572,0.05083430345362826
5,0.1981136329167367,0.32329347723611573,0.24083357585843645,0.21501387516857196,0.022745438820139272
6,0.190774614930718,0.2937961625328098,0.2597839135654262,0.15433698903290127,0.10130831993814472
7,0.2973372430683525,0.2384069882565834,0.2265972515004951,0.18806520225299275,0.04959331492157634
8,0.16283012645886502,0.30601396495856387,0.281905055487053,0.22832492185931805,0.020925931236199923
9,0.275553416746872,0.23830606352261788,0.18873917228103954,0.24706448508180948,0.050336862367661224
10,0.2901756668835393,0.2778139232270657,0.16135328562134038,0.21576122316200388,0.05489590110605074
11,0.2488303462175196,0.2763981861369035,0.19045562513496003,0.24199237025840353,0.042323472252213355
