,Fear,Surprise,Happy,Sad,Angry
0,0.31530878351281605,0.23583189271367425,0.10317857717378745,0.23730914149641674,0.10837160510330547
1,0.4284563317129955,0.20926610547645474,0.09983940331324975,0.16444184567628448,0.09799631382101551
2,0.3269924800789368,0.24292185561153556,0.21830196295354992,0.15855222831855761,0.0532314730374202
3,0.4296740841761781,0.15102658664848287,0.12668911079138742,0.19921957280000566,0.09339064558394589
4,0.4399079552925707,0.19830993541400782,0.060277681092160716,0.2481610395637545,0.05334338863750628
5,0.360174524234355,0.18172918915107897,0.15449028402219245,0.1791612206934329,0.12444478189894083
6,0.2774358790774268,0.274624028951642,0.14062179639471342,0.24154248204353812,0.06577581353267961
7,0.3563363195222098,0.25986175545246104,0.08521303258145364,0.2272303098170959,0.07135858262677973
8,0.34832600482599924,0.20735759759222178,0.09573678537729693,0.20027150907578756,0.14830810312869458
9,0.4508663890108412,0.1983142889914607,0.13145539906103287,0.15572853012486604,0.0636353928117992
10,0.3108967535408353,0.21899567629082267,0.20026476428623963,0.17516247779115357,0.09468032809094887
11,0.3574177788573716,0.25970351464807334,0.16025125645332902,0.15994676538107572,0.06268068466015032
