,Fear,Surprise,Happy,Sad,Angry
0,0.280959219308409,0.19510762251342226,0.1615284191974412,0.280105745850944,0.08229899312978346
1,0.38203930988661167,0.23031037579492275,0.11367121047290148,0.18114016194154628,0.09283894190401787
2,0.3905851172113562,0.22447893014297113,0.14075149939710926,0.1920402762335772,0.05214417701498614
3,0.3285628495813752,0.2675619906848129,0.16024356351295674,0.20008798452589607,0.04354361169495905
4,0.3833553410919528,0.2639168998356848,0.13317383015671505,0.18959294845938607,0.02996098045626117
5,0.3737898178659922,0.2664316550438092,0.12353011299290703,0.1663580010388195,0.06989041305847189
6,0.3096208724011415,0.22686771035731496,0.1552961917821274,0.22096981697470897,0.0872454084847073
7,0.35603947196396774,0.38750140405731137,0.055226868040709406,0.1335705039322812,0.0676617520057304
8,0.2569537115747182,0.2467908686381316,0.17804920905537794,0.21863172041734136,0.09957449031443075
9,0.33972771694613657,0.24658704678335044,0.13057723630817322,0.21456413056782123,0.06854386939451854
10,0.32339314429460747,0.2305455163007425,0.21391838749223835,0.1972381877331805,0.03490476417923122
11,0.33144212699465503,0.20636556749634752,0.1853113320008246,0.1699516293355084,0.10692934417266442
