,Fear,Surprise,Happy,Sad,Angry
0,0.44700723972672585,0.19791985316610586,0.16663607627205054,0.14968899765473642,0.03874783318038136
1,0.38283459991742985,0.24838300279820788,0.1869447545069496,0.14081255065062157,0.041025092126790924
2,0.21122394441475148,0.3247194013896312,0.16397648316408342,0.1967664350614645,0.10331373597006949
3,0.24835735288779176,0.30890841107924644,0.21608523614186662,0.18261516680582277,0.044033833085272436
4,0.16750032480187083,0.19796674028842404,0.1826360919838898,0.39554371833181756,0.056353124593997654
5,0.19903480813210173,0.2551275817982101,0.3109142311778582,0.17656168404372177,0.058361694848108346
6,0.23289618287053998,0.2757418125870027,0.2651915891274086,0.18407209319364057,0.042098322221408156
7,0.1805336042748551,0.31265522691352454,0.3040942274403553,0.15772935952434713,0.04498758184691805
8,0.22861851903334066,0.20183085446494167,0.3307651065350781,0.19102841597331163,0.04775710399332791
9,0.2964962214152518,0.23284915104524484,0.25201197369712436,0.18058690744920994,0.03805574639316911
10,0.24752105050625905,0.3161838385953368,0.1744612117314509,0.15952021297279514,0.10231368619415823
11,0.24958966484883785,0.35834171652459373,0.14089055964419975,0.21091226769735796,0.040265791285010864
