,Fear,Surprise,Happy,Sad,Angry
0,0.2329003874825467,0.3096276351172001,0.2275155559842918,0.18233331666893138,0.047623104747029986
1,0.2546768416489855,0.2718879991482824,0.20417645761564726,0.2147791998418244,0.054479501745260436
2,0.24791838291802384,0.23584058075181452,0.2606762352863121,0.20004257224842306,0.055522228795426364
3,0.218315180933696,0.26786965170925775,0.22628163192206843,0.22453729223461616,0.06299624320036162
4,0.2623614562434082,0.25885246950854696,0.22779102652934946,0.19322987248733683,0.05776517523135861
5,0.22582525783637397,0.24837602737170592,0.2554411111552164,0.22659607943219037,0.043761524204513326
6,0.2347262354346482,0.2455044262418102,0.3043380498806337,0.17386505788336046,0.04156623055954749
7,0.26146860300408364,0.2755715141415029,0.20006283421442572,0.20496238100363043,0.057934667636357344
8,0.2578337538803882,0.25605966265170677,0.25945644258254813,0.1613699526322378,0.06528018825311897
9,0.2536756086045583,0.2731892816651548,0.21530453513306952,0.2037346517312011,0.054095922866016534
10,0.22523196777321516,0.225341813437891,0.2508329361471945,0.2220614552573052,0.07653182738439415
11,0.21862595831862178,0.28512185742332863,0.24256790034610812,0.189150187746866,0.06453409616507547
