,Fear,Surprise,Happy,Sad,Angry
0,0.3199212052675737,0.273173311932295,0.09739904424907887,0.2623937547878745,0.047112683763178016
1,0.27753105851930976,0.27275282477935797,0.1622913036145932,0.23778739670582943,0.04963741638090954
2,0.2920551392781559,0.2540753875193045,0.16467425499056226,0.23960418692444094,0.049591031287536454
3,0.2627539055453333,0.2721073709275895,0.22957029981599741,0.20370169931810805,0.031866724392971814
4,0.2383423158035685,0.3552371706892513,0.1488635222441669,0.2043651457838181,0.05319184547919524
5,0.2921335920213352,0.25588699054577535,0.2537002550109987,0.15739304786809508,0.040886114553795636
6,0.2557942323775213,0.2811759820807187,0.19513535958453468,0.23414371684728252,0.03375070910994273
7,0.2933589990375362,0.30259865255052926,0.131953801732435,0.22266602502406163,0.04942252165543792
8,0.29016869602015877,0.26327735780098893,0.15676996172119956,0.23834804855059924,0.05143593590705361
9,0.2942044354280971,0.25427636128913284,0.15307298630642255,0.23334409147494128,0.06510212550140622
10,0.2731313991156509,0.25629566574448476,0.15763401196472066,0.23633870090563006,0.0766002222695136
11,0.24733056086321234,0.24283466336967502,0.13187965981042304,0.22584391742534934,0.15211119853134014
