,Fear,Surprise,Happy,Sad,Angry
0,0.3316837163656165,0.20253187281393342,0.22848491557930578,0.20413561167976688,0.033163883561377415
1,0.2691101428038921,0.21488065399298198,0.19230002956336192,0.21331251044357902,0.11039666319618506
2,0.347240808097481,0.2589413616454346,0.2198098247392901,0.13106824733395037,0.042939758183843935
3,0.2763049390297394,0.16721934672632105,0.2904786969617218,0.23597684007369074,0.03002017720852708
4,0.26871057238167584,0.26617014015038926,0.2584139776067642,0.15915271217976243,0.04755259768140835
5,0.3305687468662874,0.15570040271199861,0.23254781606185357,0.23171428845165057,0.04946874590820977
6,0.255128392690172,0.29955219988168913,0.2785615693358692,0.12429633681692985,0.042461501275339826
7,0.3131558866726289,0.25299687389745396,0.18411185047219739,0.19851161416838295,0.0512237747893368
8,0.3312608833784421,0.24953048150278087,0.1823742555065371,0.18615855448626437,0.05067582512597573
9,0.2660998593467036,0.24811600976035011,0.25127958549967866,0.16964225530595467,0.06486229008731291
10,0.22756512428173256,0.2783690117129708,0.22561977391432286,0.1918990052557155,0.07654708483525827
11,0.36608939953035896,0.2040129151291512,0.1646637034552164,0.21621519624287147,0.04901878564240187
