,Fear,Surprise,Happy,Sad,Angry
0,0.3654717070114331,0.29594620997244475,0.09717912267818289,0.15509502859953248,0.08630793173840694
1,0.36765323135774997,0.27348854389044086,0.08845761930407088,0.21499335531439245,0.05540725013334577
2,0.3215038472413689,0.32294248454422964,0.11175798578348775,0.18570953612491803,0.0580861463059958
3,0.33539987303333585,0.35274505445654586,0.07870813817938761,0.18271526366370788,0.05043167066702275
4,0.37516447590805985,0.2884528483420045,0.0981375883224063,0.1884087983313658,0.04983628909616353
5,0.3774802563083787,0.21746713142841137,0.12730978060145864,0.21101043692321086,0.06673239473854045
6,0.3922355445901555,0.22899919882207065,0.11223031240775914,0.22063889421955724,0.045896049960457444
7,0.350348685372218,0.22940641738042353,0.12378712207584971,0.22558166911186067,0.0708761060596482
8,0.3201204115726064,0.3441562889274059,0.09682845762434422,0.16854369563223617,0.07035114624340737
9,0.3732702461608082,0.31957072606717274,0.07942799805241654,0.15968170515434366,0.06804932456525883
10,0.3118759407957085,0.24514154151569498,0.18897492677112837,0.20569197190780494,0.04831561900966311
11,0.3315855074147565,0.25874346093991246,0.12869604033350354,0.21890118312018014,0.062073808191647366
