,Fear,Surprise,Happy,Sad,Angry
0,0.28347827041746265,0.1398807563080571,0.30510903221556096,0.16290049849572877,0.10863144256319036
1,0.26782563793622777,0.2614140023236802,0.21879168638925944,0.19895434399070533,0.05301432936012732
2,0.2687003934018911,0.25074194216302026,0.23085099040651522,0.20447235834081026,0.04523431568776308
3,0.3035056705965688,0.2982580682080049,0.19194501539636954,0.11693198531970476,0.08935926047935214
4,0.20853285147819103,0.2847061185564425,0.24223259549264667,0.20611353711790378,0.05841489735481604
5,0.14914622958002985,0.2494420024921606,0.32500673248526823,0.16015213134508222,0.11625290409745899
6,0.1382065421732047,0.3062086271918331,0.3665830190613997,0.17012982943864005,0.018871982134922357
7,0.24387649229718572,0.2371389921330164,0.2701304159388501,0.19595224649006446,0.05290185314088327
8,0.4100332920687956,0.16176099419492082,0.23323277606176088,0.1650942073402801,0.029878730334242737
9,0.21887333179516455,0.23295972021518171,0.3102284180742936,0.18122867308649768,0.05670985682886251
10,0.2219306696025813,0.20117436579659628,0.4124806948330962,0.13040047708610486,0.03401379268162149
11,0.20031639570381704,0.23038706176907015,0.37194799082190994,0.14520209448726246,0.052146457217940395
