,Fear,Surprise,Happy,Sad,Angry
0,0.30457083889765685,0.296345756950346,0.11250050584759823,0.23294281898749544,0.053640079316903407
1,0.2543702443691812,0.3332624576644441,0.09734519994532448,0.19894294002399648,0.1160791579970536
2,0.4220426745378593,0.17590114315731548,0.2212021912599745,0.09406241922438735,0.08679157182046345
3,0.3514905783616578,0.3066191784873618,0.06487312522337108,0.20837903454395326,0.068638083383656
4,0.33181255495142403,0.2885950369842222,0.10551548263206932,0.19208612009045933,0.0819908053418252
5,0.3689589939187844,0.2390706615811161,0.17193220287057884,0.16307844308625524,0.056959698543265484
6,0.26529418269899646,0.30426763794106004,0.11880036672505252,0.26623596688058965,0.04540184575430136
7,0.32934656230615533,0.2474042348921951,0.139795705259483,0.1592152388789661,0.12423825866320046
8,0.36142673832592564,0.2201609410989583,0.13805388259110385,0.24495033354498144,0.03540810443903074
9,0.29095462302139985,0.3435983005606203,0.11068261536256419,0.15417192896105408,0.1005925320943616
10,0.2900060226024728,0.29173407651460576,0.13713426467172884,0.21083241813393794,0.07029321807725464
11,0.2867462575119498,0.2690549628962345,0.15752958967499742,0.22345492316360754,0.0632142667532107
