,Fear,Surprise,Happy,Sad,Angry
0,0.26140268666041855,0.2824117463292722,0.1649484536082474,0.23898781630740387,0.05224929709465792
1,0.195405611686655,0.4019983027236481,0.23986571234901982,0.1379277216466783,0.024802651593998686
2,0.21605521819995807,0.281984800522251,0.24189679382167098,0.21089583307672424,0.049167354379395733
3,0.2212250762741671,0.2732373782953303,0.27075352606136294,0.19271803233097673,0.042065987038162986
4,0.27649757437714356,0.2649674452025973,0.24542089852998192,0.19863161481362876,0.014482467076648511
5,0.24392883052368844,0.2658842872425077,0.2858021145674693,0.17166939814400065,0.03271536952233398
6,0.21990916139297612,0.2848937033409282,0.3127586792584007,0.15683960499902755,0.02559885100866761
7,0.1888842819010318,0.3153594199857795,0.27256688597038986,0.19156271803402622,0.031626694108772634
8,0.2355675225181908,0.2599827844609825,0.2873235934974986,0.14587472059930714,0.07125137892402097
9,0.2013223723194396,0.23595982628393122,0.33447993939439385,0.19991749236804413,0.028320369634191166
10,0.2590178836893782,0.363845762150007,0.15074859968627502,0.16554288428743757,0.06084487018690217
11,0.21966995604942377,0.25936368410868776,0.2632611880476545,0.20070763192083357,0.056997539873400185
