,Fear,Surprise,Happy,Sad,Angry
0,0.26952749221918326,0.25162689804772226,0.08725832311609914,0.24702442704894834,0.14456285956804688
1,0.296833872302023,0.27502444160336925,0.15371888395878763,0.22125291419117094,0.05316988794464916
2,0.31395881006864984,0.22249101013403075,0.13592677345537757,0.27218045112781963,0.05544295521412228
3,0.21556419511380398,0.3392779267534538,0.1585647611182764,0.16518051831163652,0.12141259870282917
4,0.25075967763244816,0.31325142026687797,0.1388228299643283,0.17796274276654767,0.1192033293697979
5,0.16462168910765707,0.1876202195911638,0.25213557783061125,0.3001099150547784,0.09551259841578957
6,0.2892815453983658,0.26529491199560545,0.1947998443615389,0.2069247671145087,0.04369893112998101
7,0.3376981714446056,0.2836365336949913,0.1504466164710284,0.17457793574334748,0.05364074264602723
8,0.29716599190283394,0.20091093117408917,0.13141025641025642,0.24315114709851557,0.12736167341430502
9,0.32121875126615623,0.2980430290506868,0.1382034763583323,0.18812041651472788,0.05441432681009682
10,0.2646333281725757,0.16489652681013572,0.2562935438922434,0.1563709552562317,0.1578056458688135
11,0.4354978810770973,0.14369192703535044,0.12647732357663657,0.25116474954594514,0.04316811876497065
