,Fear,Surprise,Happy,Sad,Angry
0,0.31114863211471633,0.20248617432584537,0.18011549943718497,0.27351832819458727,0.032731365927666026
1,0.3123346968811549,0.22052680561868276,0.22714542345735125,0.1709109798065061,0.069082094236305
2,0.3354676620153021,0.24362955181421814,0.19747459722777427,0.18857781661662038,0.03485037232608512
3,0.2438430114946134,0.22113409336825102,0.24766344148410663,0.2417906819928178,0.04556877166021109
4,0.15315524322720314,0.40104938729539985,0.1754216769964323,0.2606580926239404,0.009715599857024351
5,0.3082425060114094,0.2166551883809976,0.15539169943658462,0.2238923846079715,0.09581822156303695
6,0.2211693935450842,0.2970135881738092,0.22967853409842362,0.1645918214978989,0.08754666268478424
7,0.3440887362822324,0.24743317848246144,0.17808411319823156,0.1806621557934424,0.04973181624363204
8,0.2660256577064196,0.23268365036821154,0.2276640037471701,0.19463426058445443,0.0789924275937443
9,0.35504021906554856,0.26621598493924353,0.1488105425295225,0.1798733527297621,0.05005990073592335
10,0.3523117775695096,0.2556232427366448,0.16112152452358636,0.18306779131521403,0.04787566385504529
11,0.2924662136937206,0.25819457925782124,0.14619577391174501,0.2625251997312028,0.04061823340551034
