,Fear,Surprise,Happy,Sad,Angry
0,0.26766385868151976,0.3212214925660907,0.1299161409886763,0.22254286500741421,0.058655642756298934
1,0.30897880407375505,0.314081712245694,0.1171297427259987,0.18282325680399658,0.07698648415055578
2,0.318128743128644,0.28662860890826586,0.15230508622502212,0.1477601065299867,0.09517745520808121
3,0.2990954227655008,0.2423843255741118,0.2053829407664649,0.1716685550407305,0.08146875585319195
4,0.32374648720603455,0.2485616033131195,0.1568166691317853,0.18970566484247892,0.0811695755065819
5,0.23355701814540453,0.2815586441428565,0.2285600503662625,0.20275890787171144,0.0535653794737651
6,0.3114262612875468,0.262302560653565,0.2064755654900254,0.17153362279565218,0.048261989773210556
7,0.2741308258455006,0.26730922047627587,0.1796959228694169,0.19283098130693146,0.08603304950187501
8,0.3502299433014328,0.2523254085349967,0.17412550412491268,0.18307866666453537,0.040240477374122625
9,0.31099346189320065,0.19779929049920847,0.20694796263354298,0.23293521968360417,0.05132406529044363
10,0.30770250436617363,0.2722415211503194,0.23141540555535814,0.11413410371131598,0.07450646521683278
11,0.3288102353182865,0.2118182261012477,0.17743435083624717,0.17603442835086588,0.10590275939335277
