,Fear,Surprise,Happy,Sad,Angry
0,0.30860262539382377,0.2855461074046302,0.1381535698302001,0.2192882568606123,0.04840944051073368
1,0.3328152629568679,0.2937275132150385,0.17643078432019768,0.1389165790379545,0.0581098604699414
2,0.30205160161348676,0.2716608681655115,0.15652797544389205,0.2236629846317142,0.04609657014539549
3,0.26029415095999303,0.2636179338355979,0.18516247790984722,0.22428944506241125,0.06663599223215054
4,0.26509465989453823,0.3159519778494966,0.1835553233514983,0.18283358023384993,0.052564458670617084
5,0.31502965077817097,0.23219724991855864,0.19114023058844457,0.21667433928724053,0.044958529427585305
6,0.3365254055879923,0.24528386740743802,0.1805800875492685,0.1742218661073567,0.06338877334794447
7,0.2909871770036733,0.27648335994429984,0.1769709822802614,0.18768764904546567,0.06787083172629987
8,0.2875937717295174,0.26383213976355474,0.19114395032733003,0.18707954587628467,0.07035059230331304
9,0.3095804453922813,0.27942965727487695,0.15240809853859946,0.2063049392336193,0.05227685956062285
10,0.3116798721778062,0.2611591040522739,0.1767749935910047,0.19084497385726115,0.059541056321654046
11,0.2793145058362148,0.26585524331097843,0.1709790453205856,0.22858700949110075,0.05526419604112036
