,Fear,Surprise,Angry,Sad,Happy
0,0.42625,0.07375000000000001,0.051250000000000004,0.40625,0.0425
1,,,,,
2,,,,,
3,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.32673267326732675
4,0.23459244532803183,0.3479125248508947,0.0437375745526839,0.2127236580516899,0.16103379721669983
5,0.14,0.14,0.0,0.29,0.43
6,,,,,
7,,,,,
8,,,,,
9,0.5,0.0,0.0,0.5,0.0
