,Fear,Surprise,Happy,Sad,Angry
0,0.3277428008463783,0.2796063405580481,0.09299762411034107,0.21962682415817072,0.08002641032706176
1,0.3398998693948628,0.23801153678711373,0.12802568567697004,0.24232150631258162,0.05174140182847193
2,0.3163281723783709,0.25486701568088715,0.17103759534977742,0.1982904078845861,0.05947680870637838
3,0.2935793500386045,0.25711553309468654,0.13864761002316275,0.2459465150558013,0.06471099178774477
4,0.29052689917263774,0.2977580723909057,0.1842409687308939,0.17106299126013316,0.05641106844542972
5,0.31811257607251936,0.27395487051725576,0.11734115757798605,0.23313272450304284,0.05745867132919611
6,0.3670981530936618,0.2108381280127322,0.1511896776558913,0.20795923723976442,0.06291480399795021
7,0.2852459559935843,0.2254655321759096,0.19011699953995928,0.19382219219754396,0.1053493200930028
8,0.19779591717103617,0.22330993449301706,0.17342497472045965,0.28689713791637966,0.11857203569910754
9,0.3495463600275897,0.20595399449168697,0.13372370648697926,0.2407113537812978,0.0700645852124463
10,0.2770218796682088,0.215149361399686,0.191720539480012,0.262134682742683,0.05397353670941027
11,0.2722411302367719,0.27632526137949603,0.19620479420190495,0.21481844225165891,0.040410371930168214
