,Fear,Surprise,Happy,Sad,Angry
0,0.2676059645175321,0.2233733458836212,0.1888760482110735,0.2545149388581824,0.06562970252959083
1,0.36518790019666125,0.22761461818791898,0.15525649868115693,0.17882441211285188,0.07311657082141094
2,0.3623992258266508,0.23659012691794087,0.14020507055081577,0.2048523401903651,0.05595323651422752
3,0.2864227997379342,0.26327036470845155,0.17568027953701676,0.21121860668268178,0.06340794933391569
4,0.37775993481793085,0.2518853534564021,0.14766036162784646,0.18115854496189035,0.041535805135930214
5,0.35082974069996936,0.26555581958110464,0.12384280026574986,0.1902960103584227,0.06947562909475336
6,0.30162203374209995,0.22316648467194872,0.16298953553644677,0.21562324579899428,0.09659870025051039
7,0.34661321384687804,0.350341688857176,0.09630896230566922,0.1473246402086162,0.05941149478166064
8,0.2444943965761502,0.3030355364742009,0.1636151191250402,0.2001082096298476,0.0887467381947612
9,0.35683554833896,0.25261212483312423,0.1369339443299383,0.1899997427182108,0.06361863977976683
10,0.3055814507299535,0.2461251622683591,0.18512677986972065,0.1957733267119131,0.06739328042005366
11,0.29130578777812344,0.20907629819623896,0.14153238698355655,0.2873573270899673,0.07072819995211377
