,Fear,Surprise,Happy,Sad,Angry
0,0.31380510440835263,0.22505800464037123,0.1824970997679814,0.21157192575406034,0.06706786542923433
1,0.27758420441347265,0.267664877420975,0.21474479706187027,0.1783673917820259,0.061638729321656156
2,0.28753088598658666,0.2129332862689727,0.22346452523826335,0.20611366043063903,0.06995764207553827
3,0.298466730883303,0.21017026572364786,0.27710077747243744,0.20165222144800407,0.012610004472607659
4,0.2186198867570207,0.20630447565845006,0.2761898100287376,0.25702315126568476,0.0418626762901069
5,0.27892843825093255,0.17219043262053935,0.3694531513403457,0.14903862764229966,0.030389350145882694
6,0.21763959534114022,0.2938698381951547,0.1989768389017951,0.213955131721832,0.07555859584007804
7,0.26391086340865355,0.27327115820179815,0.20144651883911027,0.20883562832382338,0.05253583122661484
8,0.2250694744568196,0.2671911555575945,0.32027784953921107,0.15564692730955798,0.03181459313681701
9,0.23799790564407555,0.27560624887420737,0.20928904859455288,0.24393140526397744,0.03317539162318692
10,0.3915613285676924,0.2583950832534217,0.2414479993025891,0.08658355853892426,0.0220120303373725
11,0.2645579523862748,0.2786967698669944,0.1805633173130658,0.20263775567229245,0.07354420476137252
